run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,impact_valid
7589,1331.98,-2660.82,3369.95,1.04343,1.02611,1.00837,0.982136,0.887263,0.0375869,-0.0156081,1
7590,75419.8,-62079.4,141054,0.733913,1.00937,0.995783,0.974985,1.16577,-0.109005,0.000205577,1
7591,2489.4,6719.02,-4436.33,1.22974,0.980686,1.00512,0.979552,1.17899,-0.136047,-0.0021172,1
7592,1255.06,-2598.48,3277.73,0.698602,1.01257,1.01334,0.973754,1.18332,0.249475,-0.00247196,1
7593,99538,-29676.6,110217,1.25003,1.00646,0.990328,1.00895,1.3016,-0.0303242,0.000475933,1
7594,1416.6,-3103.24,4048.3,0.773498,1.00879,1.01387,1.00076,0.994381,-0.273442,0.00193878,1
7595,1876.81,-3293.58,4601.36,0.919507,0.984306,0.989798,0.993881,1.05743,-0.0656003,0.00612092,1
7596,6345.75,15442.5,-6032.29,1.2791,0.966776,0.996492,0.966328,1.30144,-0.183705,-0.000491961,1
7597,6024.65,-8453.84,20946.1,1.23406,1.039,1.00431,0.967282,1.22519,-0.0173928,0.00785054,1
7598,6094.53,-4189.85,13660.1,0.648626,0.967803,0.998333,1.03181,1.06378,-0.010402,0.0110469,1
7599,1469.28,4237.43,-3192.53,1.00827,1.01384,1.00166,1.01652,0.911875,0.170082,0.00304953,1
7600,6704.64,-7767.31,20720.9,1.2419,1.01874,1.00644,0.97961,0.836813,-0.0203325,0.00639956,1
7601,241.93,628.654,-602.969,1.19242,0.971765,1.00005,0.957833,0.71897,0.208725,0.0149556,1
7602,3597.85,9084.31,-4798.58,1.09221,0.986201,0.977669,0.994978,0.930126,0.0233649,0.00846527,1
7603,432.251,1136.06,-1052.9,0.79433,1.03661,0.987956,0.975137,0.9425,-0.11026,-0.0173599,1
7604,210.344,-511.883,530.665,1.0264,0.979441,0.998226,1.03006,0.876733,0.216232,-0.0171048,1
7605,659.204,1759.02,-1565.29,0.887454,1.02338,0.99954,0.972599,1.21189,-0.0967342,-0.0125428,1
7606,2098.67,7134.33,-4860.75,0.88752,0.995276,1.00357,0.987641,1.16446,-0.176959,-0.00199837,1
7607,155.243,-381.351,391.472,1.0491,0.997199,1.00914,0.979502,0.898172,0.197731,-0.025457,1
7608,6340.69,15657.1,-5934.17,1.22089,0.994642,1.0042,0.970399,0.629002,0.0560245,0.00160867,1
7609,211.49,-516.739,535.869,0.647123,0.982741,0.993644,1.00571,0.839071,0.153395,-0.0241607,1
7610,6380.54,22172.2,-8078.08,1.26393,0.989336,0.989501,0.995232,0.585822,-0.176679,-0.000748063,1
7611,77223,189724,-104733,0.354804,1.04171,0.993801,0.958402,1.059,-0.0131122,-0.00148473,1
7612,46932.2,153789,-76458.4,1.24142,0.972638,0.992077,0.991473,0.971347,-0.0562644,-0.000488872,1
7613,429.588,1121.47,-1040.82,0.758503,0.994799,1.00645,0.972109,1.15857,-0.146886,-0.0122946,1
7614,1069.73,3055.62,-2496.48,0.963751,1.00804,0.987733,0.933254,0.849016,0.200252,0.00365298,1
7615,1632.49,-3612.9,4812.47,1.33216,0.994415,0.995805,1.05589,1.21665,-0.152816,0.00302852,1
7616,966.086,-2229.13,2647.26,1.03806,0.980661,1.00927,0.95605,0.686352,-0.0853208,0.00906962,1
7617,629.098,-1479.46,1654.36,1.16086,0.996316,0.990782,0.961298,0.991533,-0.108562,0.0114799,1
7618,3348.95,9021.72,-4756.51,0.923365,0.992271,1.00204,1.0347,1.12088,0.0826592,0.00252103,1
7619,5759.63,-8126.9,19659,0.935209,1.00173,0.991121,1.03532,1.16845,0.052524,-0.00267985,1
7620,3650.48,9235.39,-5022.22,0.888329,0.990417,1.00015,0.925349,1.13698,-0.0565573,-0.00340086,1
7621,3390.87,8909.65,-4714.25,1.27886,0.989652,1.00743,0.98372,0.741302,-0.186044,-0.0011129,1
7622,4482.42,17865.7,-8377.27,1.14507,0.9676,1.01283,0.973814,0.871029,-0.0652295,-0.00236243,1
7623,591.814,1584.99,-1425.96,1.26109,0.986631,0.987358,0.972627,1.12722,0.0762225,0.0172671,1
7624,255.638,656.136,-628.292,0.967039,1.00751,1.01727,0.977274,0.845659,-0.161369,-0.0188641,1
7625,1604.15,4705.28,-3432.03,1.01377,1.041,0.97674,1.02315,0.876029,-0.0898373,-0.00564882,1
7626,325.166,-800.116,847.005,1.29484,1.01611,0.985214,0.97889,0.872946,-0.290398,0.00852016,1
7627,6314.24,18253.2,-5701.2,0.762098,1.00093,0.988696,0.995861,1.12338,0.108632,0.00103757,1
7628,281.461,720.649,-686.652,1.11287,1.02486,1.00116,1.00996,1.05832,-0.263734,-0.0109331,1
7629,92372.6,123687,-61293.5,1.02246,0.967675,0.996001,0.9784,1.07693,0.0051049,0.00208903,1
7630,8791.11,-9378.28,24391.1,0.92462,0.984769,1.0102,1.0319,1.2072,-0.0362882,0.00185309,1
7631,3494.83,-5416.09,10419.8,0.931451,1.00453,0.985682,1.01247,0.707127,0.133057,-0.0016983,1
7632,432.136,-1032.57,1113.28,1.08217,1.02612,0.998936,0.982742,0.824669,0.104765,-0.0178589,1
7633,1063.2,2954.3,-2428.04,0.557531,1.01619,1.01446,0.976073,0.826276,0.0775482,0.0092725,1
7634,312.371,812.613,-769.95,0.869813,0.992335,1.00743,1.05357,0.874752,0.0876377,0.0280069,1
7635,994.7,-2198.61,2625.58,0.965615,0.996233,0.978354,1.00763,1.11004,-0.12432,0.00638486,1
7636,1035.86,2766.72,-2296.63,0.977082,0.972946,0.999849,1.0007,0.960976,-0.063336,-0.0114164,1
7637,5555.47,-8421.09,19569.3,1.32455,1.03209,1.01754,1.00765,1.27206,-0.0416082,0.0033636,1
7638,857.604,2335.78,-2003.11,1.10409,0.97718,1.01781,1.01332,1.01405,-0.112675,-0.0076509,1
7639,6025.41,-3650.53,12103.8,0.346739,0.982243,0.998881,1.03488,0.747865,0.00960991,-0.0104999,1
7640,6317.72,-3998.51,12654.5,1.03953,0.989264,1.00531,0.93033,1.02442,-0.0969589,0.000992733,1
7641,16192.3,81023.1,-22994.4,0.973125,1.02051,0.988392,0.960831,0.897624,-0.0033284,-0.0135645,1
7642,86524.9,151567,-80132.1,1.06851,0.986185,0.990054,1.03192,1.30039,0.0701878,0.000197759,1
7643,190.604,-475.797,491.453,0.936236,1.01319,1.01105,0.979199,1.24185,-0.234165,0.0174399,1
7644,17257.5,82716.5,-25789,1.08031,1.00815,1.01394,1.02522,1.2058,0.00827714,0.00525946,1
7645,1003.69,2809.77,-2330.43,0.989713,0.974716,0.989814,1.02993,1.44267,-0.13478,-0.00564274,1
7646,2629.63,7091.63,-4557.05,0.842693,1.01226,0.997138,0.956811,1.14278,0.0861325,0.00326468,1
7647,211.519,-528.099,547.453,1.06505,0.991366,1.01636,0.960372,0.995717,-0.382679,0.00927117,1
7648,811.644,2192.51,-1896.88,1.02862,1.0247,0.996038,0.965212,1.11397,-0.0730364,-0.0135083,1
7649,2201.92,-4408.74,6381.21,0.897728,1.03106,0.996444,1.02388,0.971221,0.11339,-0.00312513,1
7650,6623.86,-7263.43,19525.7,1.21863,0.994516,0.997279,1.02462,0.859286,0.0692487,-0.00188839,1
7651,115082,10875.9,11181.7,1.2547,0.98888,0.997088,0.954124,1.34721,-0.000345237,0.00312532,1
7652,289.055,753.692,-716.951,1.02279,1.00948,0.997329,0.998913,0.972447,0.116266,0.0235426,1
7653,322.144,846.975,-800.897,1.05383,1.00552,0.999133,0.944736,1.14433,0.219392,0.0110728,1
7654,560.941,1486.83,-1346.24,0.848465,0.984349,0.995898,1.00614,0.776112,-0.0544248,-0.0252994,1
7655,878.375,-1950.57,2277.38,1.01581,0.965473,1.01568,0.995598,1.00681,0.0987443,-0.00846906,1
7656,2575.57,6921.61,-4246.28,0.737791,1.03661,0.992377,1.00296,0.844355,0.125215,0.0023571,1
7657,1854.83,-3486.45,4756.26,1.05748,0.972191,1.01271,0.967843,1.06119,0.109056,-0.00359744,1
7658,17524.7,-23959.4,70606.7,1.20147,1.00072,1.01129,0.97682,0.964098,0.0101916,-0.00447684,1
7659,94411.3,-35344.4,115891,1.12631,0.986627,0.974665,0.997149,1.107,0.00796265,-0.00201443,1
7660,2074.69,-4183.71,5956.26,1.05744,0.999822,0.984582,0.996372,1.16185,-0.209576,0.0017539,1
7661,2327.13,-3814.09,5977.01,0.816219,0.992748,1.00553,1.01115,0.914861,0.0290366,-0.0109126,1
7662,1929.05,5082.01,-3581.74,1.03836,1.00692,0.989529,0.990007,1.16862,0.0602568,0.00655319,1
7663,204.831,-507.909,526.224,0.884558,0.989268,0.988389,0.984043,0.809277,-0.147824,0.0259449,1
7664,879.82,-1992.66,2334.16,1.01104,0.984687,1.01351,1.01283,0.925159,-0.222637,0.00379067,1
7665,1692.93,5449.28,-4008.94,0.713326,1.01297,1.01284,0.970847,1.1575,-0.112269,-0.00397737,1
7666,64162.3,177686,-93786.8,0.920379,0.996567,0.971432,0.963298,1.20082,-0.164622,-0.000138361,1
7667,663.489,-1555.17,1750.78,0.878964,0.987874,0.98904,0.991057,1.21498,-0.166829,0.00701197,1
7668,735.336,2007.08,-1761.51,1.11939,1.01363,1.00516,0.994961,1.3254,0.259425,0.00405018,1
7669,3594.76,-4491.89,9127.7,1.14574,1.03083,0.995307,1.02145,0.902726,-0.017785,0.0115826,1
7670,4631.5,-7782.76,16100.5,1.04745,0.995621,1.01242,0.990179,0.853116,-0.0329175,0.00465405,1
7671,310.213,-766.072,808.294,1.29053,1.01165,1.00249,1.04074,0.584945,-0.313579,0.00803502,1
7672,1344.4,3647.73,-2878.72,1.29069,1.01974,0.997489,0.969486,0.826614,0.0595317,0.00973764,1
7673,227.006,591.758,-569.057,1.33011,0.963204,1.00158,1.02481,0.881693,0.277324,0.0118164,1
7674,2593.78,-3950.4,6137.05,1.06963,1.01813,1.01228,0.984625,1.23997,-0.0516675,0.00555067,1
7675,429.261,1121.52,-1040.3,0.735236,1.01746,0.992905,1.00697,1.1582,-0.104239,-0.018028,1
7676,1492.47,-2817.02,3716.22,1.49121,0.986002,0.992923,0.964535,1.24266,0.249092,-0.00207138,1
7677,1991.74,5277.62,-3731.46,0.953656,1.02059,0.999978,1.00898,1.27979,-0.0304682,-0.0125661,1
7678,493.83,-1170.96,1275.65,1.36412,1.00789,1.00875,1.00017,1.13868,0.112808,-0.0140548,1
7679,1248.77,-2570.18,3199.81,1.08579,0.989694,1.00684,1.01873,1.22608,-0.0905697,0.00664015,1
7680,7431.83,-5769.87,15381,0.977609,0.990241,0.988441,1.00191,0.909653,-0.0251586,0.00326105,1
7681,265.76,678.523,-648.454,0.85765,1.013,1.00543,0.986452,0.99193,-0.29415,-0.0102215,1
7682,234.742,600.558,-577.052,1.21382,1.03983,1.00965,0.966094,1.19876,-0.231708,-0.0149676,1
7683,1684.4,-3254.74,4510.3,0.974426,0.966791,0.999355,1.0312,1.42435,0.042601,-0.0102466,1
7684,558.514,-1329.2,1465.32,1.00363,1.01409,1.00762,1.0312,1.32776,-0.181745,0.00766822,1
7685,94543,-41031.6,122411,0.705348,1.01252,0.992882,0.96535,0.899725,0.02618,-0.000642928,1
7686,1449.44,-2778.43,3612.19,0.800597,0.987195,1.01514,0.999613,0.955793,0.117928,-0.00435278,1
7687,2331.8,-4904.94,7606.57,0.634774,1.02891,0.999075,0.978105,1.12694,-0.0260102,0.0127173,1
7688,4365.39,16201.1,-7986.86,0.979438,1.00879,1.00959,1.02115,1.15028,-0.0474183,-0.00329201,1
7689,2282.3,-4271.03,6714.1,1.12615,0.98978,0.987194,0.967209,1.14264,-0.106926,0.00308294,1
7690,1283.66,-2767.93,3460.62,0.612243,0.978642,0.990214,0.999345,0.615175,-0.136499,0.0043233,1
7691,668.096,-1562.51,1757.22,0.893093,1.00904,1.00467,1.01711,0.83227,-0.109962,0.0105909,1
7692,101821,122948,-61830.1,0.946322,0.992592,0.989562,1.01491,0.769182,-0.0108669,-0.00083948,1
7693,1610,-3171.87,4172.95,0.934263,1.01455,1.00397,0.99029,1.13195,-0.0566778,0.00842462,1
7694,94802.4,-39534.7,120319,0.934809,1.01158,0.998548,0.972261,1.02678,0.00515783,-0.00316801,1
7695,5570.12,15289.5,-5007.18,1.15234,0.981574,0.988989,1.01024,1.03378,0.00969225,0.0107863,1
7696,591.565,-1395.89,1548.73,0.953861,0.958195,1.00881,1.02002,1.04839,-0.103757,0.0119465,1
7697,1068.79,2923.99,-2397.17,1.3664,1.0031,0.999503,0.946037,1.12048,0.0574013,0.0125646,1
7698,12749.6,61667.1,-17199.4,0.856985,1.0213,1.0022,0.95069,0.473353,0.00655651,0.00758674,1
7699,989.414,-2275.09,2714.56,0.897629,0.98622,0.996311,0.978774,0.887465,-0.0780775,0.00990004,1
7700,2270.42,6252.18,-4037.57,0.920703,0.986147,1.01389,0.969261,0.772606,-0.0838189,-0.00377057,1
7701,264.696,-653.123,683.586,0.991155,0.973607,1.0041,1.00283,0.965844,-0.243526,0.0116639,1
7702,2695.16,8549.67,-5416.25,1.16618,0.989271,0.98926,0.983606,1.05951,0.0620312,0.004341,1
7703,176.584,-432.419,445.739,1.10634,1.03801,0.982494,0.955323,1.10582,0.373203,-0.0128692,1
7704,13240.8,-16769.4,53515,1.09406,0.95262,1.00486,0.989929,0.807404,-0.122485,0.000419668,1
7705,801.784,-1809.34,2087.68,0.739696,1.02437,0.99153,1.03025,1.30166,0.27272,-0.00371907,1
7706,200.543,-487.996,504.976,0.903545,0.999137,0.996042,1.0019,0.855533,0.325282,-0.0122696,1
7707,6550.31,21395.4,-7478.99,1.11149,0.987009,0.994683,0.95455,0.893678,-0.064367,-0.00197319,1
7708,5854.38,15772.5,-5021.46,1.05125,0.997075,0.986936,0.959339,0.579487,-0.213786,-0.000470783,1
7709,625.039,1671.63,-1498.4,1.0454,0.985488,1.01901,0.991556,0.644301,0.103048,0.011538,1
7710,710.671,1927.03,-1696.58,0.981642,1.00249,0.989075,0.967088,0.814502,0.13284,0.00832372,1
7711,830.054,-1891.16,2191.18,0.916655,1.01371,0.995925,1.07718,0.658014,0.122113,-0.0078349,1
7712,684.885,1791.95,-1590.76,1.05007,1.00865,1.01431,1.02719,0.790106,-0.550348,-0.00208549,1
7713,1428.37,3919.15,-2988.69,1.01587,0.991281,1.00593,0.985245,1.2971,0.0724444,0.00720048,1
7714,3315.56,12021.4,-6424.15,0.973102,1.01595,1.00098,1.00249,1.01452,0.0893768,0.00257494,1
7715,350.795,909.394,-855.682,0.908388,0.993201,0.998317,0.958156,1.30231,-0.15531,-0.0144067,1
7716,485.926,1294.42,-1190.12,1.07599,1.01649,1.02258,1.01235,0.814506,0.214334,0.00732955,1
7717,1511.5,4118.58,-3110.32,1.33233,1.02953,1.02433,0.970334,0.919971,0.044153,0.0113342,1
7718,690.423,-1607.69,1818.51,1.00255,1.02815,0.988014,1.02061,1.01917,-0.0625997,0.0187762,1
7719,6904.19,-6784.74,19308.4,1.12185,1.0004,0.997982,0.979651,1.21092,-0.0753136,0.00167519,1
7720,2883.78,-5273.55,8440.06,1.31357,1.01352,0.994285,0.9897,0.727092,0.056179,-0.00465714,1
7721,2226.75,-4742.48,7192.43,0.777767,0.999738,0.989103,1.01027,0.96491,0.170603,-0.00201536,1
7722,1183.06,-2567.82,3198.53,1.14226,0.995031,1.01464,0.997332,0.970009,-0.0424992,0.0149284,1
7723,498.04,-1173.34,1279.56,0.958393,0.993385,1.00479,1.06549,1.09432,0.219694,-0.00710974,1
7724,464.436,-1122.05,1216.2,0.615024,1.01274,1.01039,0.982515,1.1323,-0.227664,0.00733056,1
7725,467.744,-1117.82,1214.05,0.972287,0.974215,0.990859,1.03745,1.055,-0.116602,0.0140637,1
7726,2232.28,7809.08,-5140.22,1.08591,1.01969,0.998954,0.990469,1.27504,-0.14642,-0.00232934,1
7727,160.371,-399.775,410.815,0.674489,0.980443,1.00604,1.01643,1.20979,-0.221725,0.021302,1
7728,226.311,-552.668,574.521,1.12261,1.02903,0.997609,1.03465,1.15438,0.181994,-0.0198476,1
7729,4204.37,-5615.62,10473.4,0.953162,1.01166,0.991247,0.987543,1.12276,-0.0128766,0.0134404,1
7730,1738.91,-3155.73,4381.11,0.976586,0.979135,1.00928,1.06357,1.17061,0.0461664,-0.00913412,1
7731,4487.51,-7199.7,14423.7,1.40564,0.995859,0.992521,0.966391,1.04906,-0.0177153,0.00901378,1
7732,97101.2,128567,-64407,0.887341,0.979417,0.982531,0.985002,1.06332,-0.0111369,-0.000947655,1
7733,9457.64,38827.6,-12482,0.906291,1.02588,1.00136,0.989507,0.987319,0.00925701,0.00634033,1
7734,926.608,2495.58,-2106.25,1.14946,0.98547,0.99256,0.931153,1.19687,-0.121108,-0.00688784,1
7735,5867.38,-3709.94,12707.1,0.967728,0.964092,0.99189,0.998044,0.91625,-0.0171478,0.00641353,1
7736,11783,-14050,46373.8,1.28207,1.0176,0.994199,0.94702,0.782724,-0.0370092,0.00145177,1
7737,9297.01,-10239,28587.4,0.839935,0.968647,0.988892,1.00685,1.0261,0.106065,-0.000608697,1
7738,406.13,1077.62,-1003.65,1.30248,1.00936,0.996163,0.980854,0.671811,0.259425,0.00745657,1
7739,8090.29,-7337.58,18803.5,0.663975,0.989296,0.99532,1.01267,0.98288,0.0903692,-0.000826353,1
7740,602.935,1585.85,-1426.63,1.01658,1.0082,1.0009,0.997357,0.75856,-0.297163,-0.00442998,1
7741,1351.56,3968.92,-3122.79,0.914999,1.0034,0.985313,0.993936,1.12756,0.308802,0.00184356,1
7742,438.223,-1039.66,1122.5,0.644585,0.966995,0.995692,0.994234,1.17298,0.149403,-0.0116851,1
7743,2215.26,7709.37,-5001.18,0.904352,1.0074,0.998819,1.03253,0.861499,0.0303809,0.0110489,1
7744,71984.1,-55558.9,130051,0.714639,0.998297,1.01284,1.01156,1.16,-0.0366388,0.000608929,1
7745,118617,12079.7,13832.7,0.977199,0.992164,0.977065,0.999245,0.764219,-0.00229884,0.000560056,1
7746,42574,-59769.4,125188,0.839018,1.01931,1.01792,1.03018,1.18836,-0.00296044,0.0107954,1
7747,361.748,-869.754,925.63,0.988183,0.993841,1.01105,1.04152,1.22663,0.125134,-0.0170383,1
7748,424.207,-1010.31,1087.49,1.03841,0.977943,1.00688,1.03143,1.17107,0.100372,-0.0178689,1
7749,775.234,2083.15,-1817.42,0.856428,0.998248,1.01634,1.01004,1.02784,-0.156883,-0.00626006,1
7750,702.531,1879.93,-1659.92,1.22321,0.998915,0.999795,1.0173,1.1083,-0.127094,-0.00873027,1
7751,457.787,-1087.88,1178.58,1.26169,0.990519,0.995712,0.981618,0.743143,0.160912,-0.0106561,1
7752,348.789,904.619,-851.559,1.20503,0.99663,0.999539,1.01091,1.13619,-0.129626,-0.0173666,1
7753,130520,6716.78,4585.45,0.884252,1.04489,0.990047,1.02033,0.928701,-0.000200541,0.00210272,1
7754,4303.55,16106.4,-7963.34,1.14244,0.996757,1.00793,0.978831,1.10959,0.0359332,0.00438963,1
7755,5858.19,14951.6,-5125.6,0.906866,0.990412,0.995778,1.00875,1.40643,0.0258121,0.00382049,1
7756,1039.74,2908.79,-2421.56,1.24656,1.01511,0.998234,0.988705,1.21783,-0.220044,-0.00345532,1
7757,719.517,1931.88,-1697.79,1.2103,0.996305,0.983366,1.02242,1.14966,-0.0808338,-0.0136319,1
7758,3196.8,12122.5,-6608.92,1.3057,1.01022,0.987775,0.988858,1.16845,-0.032801,-0.00727787,1
7759,2363.68,-4035.4,6403.47,0.906744,1.00421,1.00083,0.951705,1.10402,-0.0713705,0.00444772,1
7760,1326.63,-2879.06,3619.16,0.934041,0.997428,0.999877,0.971268,1.12755,-0.0933625,0.00617028,1
7761,2643.35,-3937.46,6194.97,1.32432,1.02196,0.999939,1.05775,0.983968,0.0428552,-0.0066748,1
7762,321.575,-774.31,818.491,1.10461,0.98605,1.00297,1.00575,1.0423,0.199119,-0.0121276,1
7763,890.998,2455.47,-2084.06,0.860644,1.03238,0.984818,1.02224,1.17996,0.0614856,0.0148068,1
7764,890.228,2389.18,-2037.12,1.22796,1.02682,1.00239,0.994854,0.734808,-0.123093,-0.00725627,1
7765,1575.84,4100.51,-3094.45,1.28272,1.02149,1.01064,1.01964,1.04616,-0.327533,-0.00149816,1
7766,397.528,-945.859,1014.13,0.985186,1.00444,0.982731,1.01965,1.12853,0.26385,-0.00776177,1
7767,358.855,-861.882,916.881,1.00027,1.02982,1.00454,1.02747,0.924709,0.193348,-0.0116593,1
7768,909.616,2545.55,-2156.79,1.07798,0.99961,0.994539,0.984815,0.882278,0.0623357,0.0136768,1
7769,881.456,2436.98,-2081.8,0.829396,0.996911,0.992629,0.960388,1.16491,0.0912818,0.00963771,1
7770,5667.15,21904.6,-8845.14,0.879227,1.00873,1.01275,0.977343,0.964678,-0.114049,-0.00121488,1
7771,1150.01,3194.55,-2567.3,0.821663,0.968267,0.994823,0.993264,1.21359,0.0911462,0.00708545,1
7772,928.093,2538.9,-2143.55,1.10006,1.00544,1.00588,1.01549,1.01975,0.0512003,0.0161556,1
7773,6988.38,-5390.93,13987.2,0.882113,0.952436,0.985777,1.02581,1.0585,0.0171334,-0.00505592,1
7774,526.333,1421.1,-1294.99,1.05673,0.996152,1.00584,0.958903,0.810306,0.461155,0.00311536,1
7775,27596.1,122409,-49814.1,1.01067,1.02687,1.00224,1.02811,0.7665,0.025604,0.00140972,1
7776,7573.21,20538.5,-8224.81,0.910475,1.03516,1.01151,1.01053,0.895956,0.034995,0.00212629,1
7777,553.286,-1311.18,1444.98,1.07398,1.02544,0.999039,1.02012,1.40187,-0.0972985,0.0148432,1
7778,640.436,1732.83,-1548.11,1.04076,1.01308,1.01013,0.989833,0.882359,0.241493,0.00497687,1
7779,279.574,716.103,-682.43,0.834924,0.9637,1.00038,0.993189,1.01205,-0.190319,-0.0142799,1
7780,879.673,-2011.84,2359.11,1.23831,1.03543,0.997637,0.993665,1.08674,-0.155262,0.00586526,1
7781,7594.92,21256.6,-8574.54,1.12454,0.998027,0.994161,1.04937,0.845194,0.0092719,0.00799397,1
7782,9222.27,-8875.46,24888.7,1.03241,1.03106,0.982763,0.937394,1.02374,0.020274,-0.00330152,1
7783,9559.18,-10116.9,29170.6,1.19354,0.994142,0.976067,0.984793,0.918893,-0.0264051,0.00241767,1
7784,1246.69,-2866.47,3590.84,0.893946,1.0291,0.994414,0.990238,0.831818,-0.144423,0.00440771,1
7785,9479.94,-10719,29765.8,0.933314,0.991942,1.00728,1.00506,1.161,-0.00437184,0.0143202,1
7786,1460.75,4434.07,-3341.19,0.900469,1.00398,0.98389,0.99039,1.11056,-0.0636417,-0.00840891,1
7787,102632,70298.9,-31473.1,0.802664,0.966597,1.00212,1.01425,0.906655,-0.00446129,-0.00105315,1
7788,21194.6,101934,-34404.9,1.12592,1.01249,0.983646,1.01318,1.401,0.00273473,0.0148423,1
7789,298.73,765.513,-726.996,0.94976,1.01299,0.992806,1.04828,0.801131,-0.265071,-0.0102374,1
7790,542.403,-1286.87,1415.86,0.839611,0.997256,0.994298,0.968001,0.786742,-0.0460901,0.0313726,1
7791,762.244,-1739.02,1993.84,1.37347,1.00732,0.982894,1.00055,0.741987,0.113728,-0.00929092,1
7792,313.882,-770.243,813.151,0.786747,0.964198,1.00726,1.00743,0.804229,-0.209136,0.0112872,1
7793,1918.09,-3328.58,4743.97,1.21546,1.01941,1.00533,0.98473,0.724206,-0.053597,0.00744537,1
7794,1522.83,4176.38,-3130,0.865375,1.02166,1.00769,0.99037,0.877866,-0.168012,-0.00302218,1
7795,1604.27,4775.61,-3617.11,1.46308,1.00296,1.00448,0.980188,1.42763,0.112954,0.00414189,1
7796,1776.7,-3203.2,4480.07,1.00294,0.985981,1.00728,0.9958,0.696459,0.0775785,-0.00539545,1
7797,1771.42,5205.29,-3682.09,0.957466,1.00511,1.00389,1.01659,1.26622,0.152695,0.00275665,1
7798,3811.55,-5230.19,9221.12,0.958217,0.961555,1.00077,1.01822,0.798778,-0.0588197,0.00311683,1
7799,1973.16,-4199.06,5897.34,1.0184,0.979195,0.998451,0.959496,1.13759,-0.37657,0.00098374,1
7800,5709.27,21948.8,-8774.35,0.855694,1.00976,1.00216,1.02698,1.09234,-0.0840664,-0.00164419,1
7801,24776.2,-35819.3,90411.3,1.29401,0.976253,1.01943,0.947249,0.967113,-0.0610809,0.000662639,1
7802,2279.51,8041.48,-5169.1,1.08271,1.02072,0.997211,0.974762,1.10065,-0.0786629,-0.00424392,1
7803,7972.89,-6477.55,17235.8,1.13875,1.01775,0.987241,1.06479,0.854944,0.0395496,-0.00193511,1
7804,1186.77,-2478.8,3045.6,0.41627,0.959852,1.01183,0.998074,1.0385,0.14453,-0.00425593,1
7805,2016.27,-3710.66,5215.37,1.09086,0.997081,0.989228,0.945438,0.874862,0.104902,-0.00363567,1
7806,691.582,1876.81,-1658.28,1.23757,0.993603,0.993627,0.952088,0.9516,0.168417,0.00663888,1
7807,996.567,-2243.89,2693.33,1.03113,0.982257,1.00688,1.01675,1.02112,-0.0691848,0.0108772,1
7808,2797.04,7747.55,-4923.64,0.97344,1.03809,1.00713,1.01556,1.07257,-0.192916,-0.00139226,1
7809,23161.3,107206,-39043.5,1.10673,1.00022,1.00981,0.971702,1.01741,0.113713,0.000343312,1
7810,53408.1,161404,-84196.6,1.12635,0.999625,1.01522,0.992416,0.785216,0.00666536,0.00373763,1
7811,4539.47,-7477.32,15181.9,1.11505,1.00156,0.999078,0.978789,1.33803,-0.203942,0.00076695,1
7812,1469.26,4019.09,-3055.61,0.829921,1.0148,1.02496,0.943363,1.15838,-0.0286942,-0.0177593,1
7813,578.707,-1358.66,1505.53,0.912088,0.989395,0.98586,1.00237,0.815811,0.0664753,-0.0205198,1
7814,317.362,819.589,-775.871,0.936363,0.99423,1.00104,1.0137,1.20282,-0.152799,-0.0161451,1
7815,266.382,680.117,-649.608,1.05844,0.975934,0.999146,1.01373,1.12768,-0.22696,-0.012784,1
7816,2495.19,-4043.05,6096.75,0.681776,0.976265,1.00275,1.01454,0.937007,-0.0183427,0.015836,1
7817,1311.47,-2606.97,3304.22,1.27488,0.998958,0.981735,1.04549,1.34396,0.120294,-0.00500083,1
7818,7564.84,-5948.42,15644.9,1.05131,1.01686,1.00816,1.0527,1.31612,0.0815159,-0.000976795,1
7819,6985.15,-5315.6,16897.7,1.11421,1.02905,1.02373,0.986745,0.971544,-0.194843,0.000582699,1
7820,518.27,1369.16,-1251.69,1.25247,1.05461,1.01615,0.976723,1.20614,-0.141097,-0.0110798,1
7821,6495,-3566.65,14092.9,0.691963,1.00777,0.978976,0.978647,1.39877,0.050874,-0.00208879,1
7822,66.8742,-170.425,172.375,1.34192,0.998347,0.991162,1.07359,0.889892,-0.474727,0.0245965,1
