run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,impact_valid
6160,2.44236,-8.69125,-0.944941,1.42379,1.00766,1.00289,1.00818,0.937166,0.431947,0.000741241,0,0,1
6161,5.28373,18.8271,1.72553,0.837331,0.981359,1.0143,0.958327,0.921386,-0.219736,0.000184617,0,0,1
6162,31.3692,112.905,9.42441,0.931377,1.00878,1.02124,1.0134,0.945063,-0.0438282,0.00013852,0,0,1
6163,15.7812,-56.7642,-5.24663,0.816202,1.01057,1.00065,1.01041,1.50204,0.0949677,-0.000368768,0,0,1
6164,8.45615,30.13,1.83131,1.22143,0.995168,0.995403,0.962804,1.05368,-0.0987157,-0.000614033,0,0,1
6165,5.01863,-17.9371,-1.68547,0.985297,0.982822,0.992746,0.955229,0.755577,0.239378,-0.000210313,0,0,1
6166,7.13941,-25.402,-1.12621,0.799688,1.02662,0.984152,0.994879,1.20051,0.0818934,0.00145161,0,0,1
6167,4.64034,16.4572,1.10046,0.977745,0.984566,0.99587,0.883053,1.00595,-0.170805,-0.00123867,0,0,1
6168,10.595,-38.3219,-3.90243,0.756598,1.01496,0.985873,0.958265,1.19894,0.152935,-0.000691971,0,0,1
6169,11.9079,-43.0736,-4.56853,1.03339,1.00488,0.987692,1.0488,0.937348,0.145889,-0.000799491,0,0,1
6170,6.37687,22.7589,1.66394,1.22411,1.00985,0.976037,1.00581,1.05972,-0.151985,-0.000590094,0,0,1
6171,3.73277,13.2861,1.26903,1.16073,0.983355,1.00518,1.01254,0.879941,-0.292627,-0.000139706,0,0,1
6172,4.14807,14.7686,1.17975,1.3038,0.998602,0.989183,1.02449,0.875297,-0.226278,-0.000910159,0,0,1
6173,27.9574,103.034,13.6465,1.02705,0.96901,1.00998,1.00719,0.859884,-0.103001,0.00105795,0,0,1
6174,2.79129,9.9157,0.914349,0.713182,1.00179,1.00742,1.09058,0.889106,-0.334481,-0.00127106,0,0,1
6175,4.05841,-14.5133,-1.49974,1.18623,1.00756,0.987263,1.01443,1.01267,0.306651,-0.00026498,0,0,1
6176,5.43276,-19.2725,-1.24657,0.901783,0.983378,0.994653,1.02859,1.42506,0.147689,0.00102489,0,0,1
6177,6.21847,-22.0757,-0.882811,1.11496,1.02769,1.00261,1.01751,0.954811,0.0812682,0.00181037,0,0,1
6178,18.6163,-66.6219,-5.28808,1.19224,0.983679,1.00632,1.01549,0.77757,0.0671989,-0.000127044,0,0,1
6179,24.1297,85.6388,0.26911,0.99625,1.00561,1.01903,1.00833,0.866366,-0.00186816,-0.000757651,0,0,1
6180,43.993,157.331,-6.06042,1.06169,1.00847,0.996027,0.9841,1.40639,0.013627,-0.000688438,0,0,1
6181,17.0412,62.3248,7.44663,1.07612,1.01351,1.0113,0.996389,1.15005,-0.128345,0.00102217,0,0,1
6182,83.4142,-311.708,-42.4868,0.692335,1.0488,1.00281,1.01427,1.31687,0.0462645,-0.000525716,0,0,1
6183,6.9933,25.2832,2.80871,0.774907,1.02186,1.0059,0.996567,0.935008,-0.231623,0.00109165,0,0,1
6184,9.77295,34.8104,2.05711,1.22812,0.990668,0.994149,0.966676,1.29545,-0.084805,-0.000534519,0,0,1
6185,3.69337,13.1646,1.19537,1.18112,1.01075,0.982464,0.988572,1.31013,-0.280037,-0.000713621,0,0,1
6186,12.7209,-46.1076,-4.51458,0.977733,1.05054,1.00249,1.01976,1.14027,0.12454,-0.000514112,0,0,1
6187,2.74741,9.74238,0.864859,0.880511,0.991458,1.00995,0.984752,0.656047,-0.322197,-0.00148371,0,0,1
6188,4.51573,16.046,1.19788,0.896369,0.996129,1.01087,0.98323,1.02235,-0.195402,-0.00090559,0,0,1
6189,167.51,641.913,-61.8891,0.638336,1.00178,0.994596,1.01192,1.46559,0.0482938,-0.00100944,0,0,1
6190,10.8044,38.5384,2.22945,1.19152,1.00089,0.98555,1.01927,1.34818,-0.0772505,-0.000513713,0,0,1
6191,335.948,1304.05,33.1383,1.30746,0.989569,1.00456,1.00812,1.05494,-0.0338625,0.000500171,0,0,1
6192,5.17435,-18.3636,-1.39775,0.581449,0.989547,1.01858,1.02444,1.2914,0.180487,0.00055562,0,0,1
6193,10.6032,39.0966,5.38887,0.871528,1.00273,0.996289,1.04074,1.0747,-0.246367,0.0022759,0,0,1
6194,246.726,-1017.21,184.783,1.12499,0.994643,1.00807,0.936793,0.883836,0.0719234,-0.00111929,0,0,1
6195,66.9563,-239.621,-15.1523,1.19705,1.00922,0.97779,1.02238,0.83677,0.0160842,2.63402e-05,0,0,1
6196,134.815,-525.692,5.54289,1.26249,0.990632,1.00657,0.941879,0.669258,0.093345,-0.00139699,0,0,1
6197,9.04426,-32.2013,-1.69831,0.974745,1.0128,1.00751,0.97865,0.756565,0.0804804,0.000776786,0,0,1
6198,100.543,-358.174,-15.5389,0.774582,0.997962,0.999864,1.0211,0.936242,0.0071181,7.0351e-05,0,0,1
6199,6.03741,21.3461,0.298793,0.979736,0.981183,0.99203,0.998724,0.851914,-0.028385,-0.00270294,0,0,1
6200,47.6037,178.984,24.6535,1.11735,0.98502,0.997432,1.01315,0.911347,-0.0850994,0.00100965,0,0,1
6201,21.5629,-76.9948,-4.4788,1.08877,1.01527,0.983514,1.01408,0.939001,0.0425875,0.000205915,0,0,1
6202,2.56536,-9.12467,-1.04237,0.98583,0.97843,1.00238,1.01121,1.29609,0.447827,-0.000121156,0,0,1
6203,6.74362,-24.0039,-1.41426,0.922908,1.00851,1.00759,0.982388,1.54599,0.114111,0.000927734,0,0,1
6204,25.2393,89.7141,1.15556,1.17856,0.98692,0.983465,1.0614,0.978424,-0.00757166,-0.000645988,0,0,1
6205,15.3558,-54.4546,-1.58709,1.14388,0.991079,0.996971,1.01956,0.939457,0.027452,0.000785943,0,0,1
6206,13.944,-49.7717,-1.42692,1.12441,1.03776,0.983011,1.02112,1.02707,0.0303627,0.000956441,0,0,1
6207,63.5533,-241.758,-25.6187,1.19662,1.02973,0.999354,1.03401,1.07756,0.121937,-0.00168666,0,0,1
6208,4.31087,15.3422,1.19127,0.845612,1.02165,1.00654,1.06502,0.813998,-0.211644,-0.000976093,0,0,1
6209,8.96919,32.1559,2.847,1.04853,0.986861,0.994602,1.01088,0.891379,-0.14455,0.000300826,0,0,1
6210,505.182,1824.68,-61.1798,1.13809,1.01367,0.999242,1.00975,0.909992,0.000826325,-5.31813e-05,0,0,1
6211,8.32524,-29.6699,-1.87148,0.675175,1.00378,1.00044,0.96752,1.01662,0.104629,0.000555314,0,0,1
6212,5.34595,19.2293,2.12014,1.16281,1.00744,0.991974,0.973026,1.00976,-0.277286,0.000975134,0,0,1
6213,9.06756,-32.5874,-3.19151,1.00948,0.991252,0.995673,0.95943,0.72194,0.163258,-0.000628214,0,0,1
6214,7.03249,-25.0613,-1.64861,0.338406,0.996137,0.987355,0.974548,1.13111,0.125832,0.000653023,0,0,1
6215,8.547,-30.4127,-1.64186,0.840709,1.00495,1.00392,1.01791,1.0484,0.086317,0.000796213,0,0,1
6216,30.7317,110.162,7.43621,0.86478,1.00809,1.00084,1.01726,1.25851,-0.0352561,-3.39067e-05,0,0,1
6217,29.2993,-104.583,0.33044,1.09531,1.04826,0.996407,1.00138,0.745228,-0.00169431,0.000728983,0,0,1
6218,8.34922,-29.5698,-0.778843,1.07082,0.995779,1.00158,0.93547,0.986227,0.0416202,0.00159706,0,0,1
6219,11.9592,-42.405,0.976305,0.827003,0.982442,0.990102,0.988131,1.1203,-0.0269572,0.00209068,0,0,1
6220,5.91515,-21.0424,-1.65751,0.837603,0.977476,0.99658,1.04379,0.939777,0.172094,0.000297801,0,0,1
6221,5.90996,21.1256,1.52037,1.03883,1.03484,0.995532,0.972364,0.966756,-0.157015,-0.000750383,0,0,1
6222,4.85843,-17.284,-1.29581,0.770834,0.991347,0.996729,0.991566,0.978765,0.18873,0.000775332,0,0,1
6223,6.74966,-24.1737,-2.21597,0.978952,1.00238,1.01213,1.00941,1.10023,0.186956,-0.000330013,0,0,1
6224,12.3689,-44.1952,-3.18334,0.985906,0.994779,1.00364,0.939881,0.579357,0.0867857,7.47385e-05,0,0,1
6225,12.2358,43.9343,3.92315,1.00068,1.01469,1.01234,1.00142,0.768414,-0.112011,0.00031704,0,0,1
6226,19.4377,69.4071,4.87094,1.1665,0.976772,0.996815,1.00833,1.04423,-0.0554848,-3.20496e-05,0,0,1
6227,38.1681,137.588,11.0133,1.16898,1.01652,0.989357,1.00454,1.12295,-0.0352067,7.53524e-05,0,0,1
6228,9.41805,-33.7854,-3.08594,0.919658,1.01972,1.00932,0.986426,0.584864,0.143479,-0.000356405,0,0,1
6229,22.4716,-81.1954,-7.66033,0.956649,1.02009,1.00177,0.95893,1.0036,0.0716026,-0.000335141,0,0,1
6230,3.82759,-13.7252,-1.59844,0.902502,0.990428,1.00135,0.966344,0.90501,0.369355,-0.0011906,0,0,1
6231,5.8838,20.9595,1.39707,0.93585,1.02305,0.999078,1.01227,1.15136,-0.144337,-0.000922957,0,0,1
6232,7.80855,27.972,2.50572,1.23775,1.00719,0.998447,1.02926,1.21498,-0.163142,0.000256434,0,0,1
6233,3.61953,-12.8457,-0.813139,1.2166,1.00566,1.0028,0.994607,1.24284,0.191098,0.00213182,0,0,1
6234,6.34522,22.5795,1.7174,1.18149,0.987914,1.01097,0.989685,1.18025,-0.1555,-0.000333417,0,0,1
6235,7.08572,-25.6168,-2.88583,1.28621,1.01343,0.998349,0.966666,0.946684,0.235012,-0.00117928,0,0,1
6236,20.0475,72.3827,6.93212,0.904322,1.02749,1.02217,0.992678,0.815645,-0.0788023,0.000369753,0,0,1
6237,4.22551,-15.0757,-1.39224,1.09512,1.0093,0.992663,0.969547,0.796177,0.262242,0.000252324,0,0,1
6238,13.2117,46.8502,-0.753291,0.896196,0.974735,0.996851,1.00803,0.914931,0.0169486,-0.00173541,0,0,1
6239,26.6836,-95.4921,-6.17155,0.961103,1.02184,0.992506,1.02859,0.780632,0.0390924,8.2758e-05,0,0,1
6240,11.9197,-42.4968,-2.51102,1.03553,1.01268,0.987394,1.03761,0.9809,0.0730129,0.000430088,0,0,1
6241,9.4752,34.2907,3.54093,1.25089,1.01812,0.988085,1.06067,0.813753,-0.169426,0.000745608,0,0,1
6242,22.0341,79.2411,6.78843,1.05169,0.991002,1.00863,1.02082,0.880934,-0.063152,0.000210281,0,0,1
6243,5.68724,-20.1905,-1.11436,1.11529,0.989219,0.98682,1.04519,0.683873,0.121751,0.00136175,0,0,1
6244,5.56154,20.0371,2.33562,0.901726,0.99595,1.00254,1.0244,1.28546,-0.2907,0.00142771,0,0,1
6245,161.456,639.479,23.8561,1.15817,1.01879,0.989452,0.995149,0.797869,0.0898785,-0.00177868,0,0,1
6246,67.7429,-252.119,-33.4632,0.872856,0.973597,1.01226,0.980491,1.08949,0.0514946,-0.00058368,0,0,1
6247,11.2983,-40.1847,-1.49591,1.01884,0.996651,0.980986,0.991703,1.06605,0.0471736,0.000948247,0,0,1
6248,7.08047,25.146,0.776416,0.809546,1.01709,0.985938,1.0177,0.622877,-0.0567168,-0.00187298,0,0,1
6249,12.3258,43.7563,1.17233,1.02653,0.996393,0.998852,0.944239,0.86763,-0.0303391,-0.00105054,0,0,1
6250,24.6438,-88.371,5.73235,1.11663,1.00077,0.994198,0.972709,1.06588,-0.0422719,0.00154612,0,0,1
6251,5.98928,21.3575,1.58215,0.908702,1.00204,0.994539,0.954627,1.14318,-0.160861,-0.000538612,0,0,1
6252,32.4515,118.508,13.0532,0.891985,1.00152,0.98564,0.993643,0.87939,-0.0639497,0.000468765,0,0,1
6253,10.3717,-36.8968,-1.54025,1.14944,1.02148,0.983764,0.961954,1.47408,0.0569979,0.000978246,0,0,1
6254,4.14569,-14.7303,-1.31925,0.814522,0.980856,1.01232,1.03339,1.37376,0.252943,0.000236067,0,0,1
6255,4.97238,-17.6459,-0.882025,1.52878,1.0018,0.993679,0.966943,1.08505,0.120971,0.00188495,0,0,1
6256,8.04654,28.9938,3.0266,1.16097,1.01674,1.00725,1.00315,0.848032,-0.191313,0.000803539,0,0,1
6257,3.59127,-12.7514,-0.908933,1.14083,1.01933,0.999843,1.00677,0.94126,0.217942,0.00182281,0,0,1
6258,21.0961,-75.0818,-2.33135,1.22993,1.00894,0.996797,0.982104,1.15662,0.022366,0.000548255,0,0,1
6259,41.87,-154.017,-18.7935,1.49794,1.00775,0.986655,0.960452,1.1899,0.0612835,-0.000554577,0,0,1
6260,13.6763,49.5122,4.9351,1.04544,1.02192,0.997963,1.02614,0.9554,-0.118915,0.000559006,0,0,1
6261,19.6301,-71.601,-8.65678,0.908851,0.988316,0.998364,0.982032,1.21351,0.116353,-0.000976563,0,0,1
6262,12.1767,-43.3031,-2.88693,0.971425,0.972926,0.995742,1.00952,0.951856,0.0798836,0.00019505,0,0,1
6263,3.13745,-11.0919,-0.873515,0.948915,0.98195,1.02562,0.970472,0.941325,0.260974,0.00145396,0,0,1
6264,4.48175,15.9546,1.23653,0.884148,1.01035,1.00248,1.03886,1.35947,-0.20668,-0.000860339,0,0,1
6265,5.00436,-17.9148,-1.81835,0.605517,0.977804,0.993134,1.02907,1.10243,0.262995,-0.000612883,0,0,1
6266,367.879,-1392.61,-148.975,0.829207,0.999299,0.998534,0.992254,0.46081,0.0192617,-0.000264129,0,0,1
6267,20.9079,76.2646,9.01821,0.85038,0.993143,0.998438,1.02885,0.751392,-0.105001,0.000843299,0,0,1
6268,6.36564,-22.6331,-1.26557,0.994548,0.998495,0.991916,0.956846,1.11734,0.113621,0.00114081,0,0,1
6269,3.3664,-12.1463,-1.48438,1.00602,1.03622,0.988574,0.95653,1.30279,0.420428,-0.000987271,0,0,1
6270,4.55818,-16.1774,-1.28201,0.789817,0.978382,0.9995,0.99826,0.63819,0.208095,0.000639024,0,0,1
6271,11.8692,-42.1006,-1.15761,1.22082,0.993525,0.995473,0.939765,0.800565,0.0325286,0.00107613,0,0,1
6272,7.8777,28.3048,2.44552,0.896179,1.02119,0.984895,0.970086,0.814519,-0.156524,8.89791e-05,0,0,1
6273,15.374,-54.5125,-0.32325,1.27549,1.00535,1.01195,0.969814,0.839524,0.00550788,0.00115639,0,0,1
6274,241.396,939.764,5.87164,0.953902,1.01573,0.986609,1.01537,1.23399,-0.0534031,0.000795538,0,0,1
6275,5.29303,18.838,1.31827,1.3463,0.99447,0.994448,0.998966,1.19699,-0.16483,-0.000873455,0,0,1
6276,10.7636,38.37,2.06376,0.900977,1.00924,0.999127,1.05139,0.964267,-0.0710936,-0.000606744,0,0,1
6277,73.7498,269.968,-27.8337,0.790255,1.01014,0.981282,0.96708,0.932019,0.0262981,-0.000745009,0,0,1
6278,10.5948,37.6057,2.08758,1.09815,0.995794,1.02893,1.00393,0.813418,-0.0719452,-0.000523732,0,0,1
6279,4.77298,16.974,1.09489,1.26816,0.997209,0.9791,1.01238,1.03218,-0.16387,-0.0013866,0,0,1
6280,12.8393,-45.5848,-2.66561,0.908396,0.983475,1.01316,0.975666,1.14425,0.0654659,0.000340286,0,0,1
6281,8.00756,28.7624,2.85331,1.11019,0.994831,0.98403,1.00226,0.654761,-0.18241,0.000621308,0,0,1
6282,6.43644,22.9925,2.1912,0.943444,0.964332,0.990432,0.956425,1.12097,-0.202064,0.000475801,0,0,1
6283,22.9722,82.0044,4.2017,1.03629,0.995776,0.997654,1.01626,1.38376,-0.0340271,-0.000260725,0,0,1
6284,7.58361,-26.8661,-1.40421,1.05108,0.984559,1.00704,0.995386,1.33011,0.0904299,0.000948579,0,0,1
6285,2.98565,10.5544,0.781872,1.13738,0.988661,1.01078,1.00963,1.24696,-0.251694,-0.00208089,0,0,1
6286,10.7086,37.9431,1.52106,1.02793,0.980656,1.00792,1.0507,1.29097,-0.0512525,-0.000877745,0,0,1
6287,11.4363,40.6714,2.40439,1.07308,0.98924,1.00796,1.00857,0.940816,-0.0730851,-0.000411213,0,0,1
6288,6.06967,-21.6333,-1.60044,1.3523,1.01029,0.995841,0.988487,0.7977,0.159291,0.000543024,0,0,1
6289,8.2894,-30.1172,-3.42428,0.866445,1.03633,1.01232,1.00258,1.0501,0.212849,-0.00120183,0,0,1
6290,6.41285,-22.763,-1.64177,1.107,0.97135,1.00433,1.02533,1.27534,0.146227,0.000431294,0,0,1
6291,10.2192,37.071,4.27771,1.13702,0.998456,0.989945,0.962036,1.10574,-0.184437,0.00118562,0,0,1
6292,5.20968,18.5477,1.31433,1.35427,1.00876,1.00522,1.0189,1.03327,-0.168595,-0.000869747,0,0,1
6293,5.2577,18.6274,1.24561,0.976374,0.97072,0.999526,0.987509,1.0855,-0.155997,-0.000928342,0,0,1
6294,24.2825,86.5777,2.95257,0.928526,1.01788,0.978867,1.04438,1.09283,-0.0215233,-0.000467257,0,0,1
6295,10.7561,38.3348,2.25226,0.974257,0.992437,0.996285,1.01691,1.20371,-0.0776741,-0.000472263,0,0,1
6296,7.35443,26.1076,1.20576,1.14779,0.939905,0.985989,1.00834,0.957679,-0.0814464,-0.00112301,0,0,1
6297,20.1579,-72.2287,4.47176,0.984739,1.01733,1.00773,0.988873,0.713795,-0.0479153,0.00182092,0,0,1
6298,4.89465,17.3732,1.37138,0.784156,0.963126,0.999968,0.979688,0.905632,-0.197266,-0.000466632,0,0,1
6299,13.4883,48.0144,1.51919,1.02205,1.01354,1.00277,0.95266,0.579388,-0.033568,-0.000877394,0,0,1
6300,3.39839,12.0823,1.00293,1.11555,1.01541,1.00526,1.00859,1.25633,-0.2656,-0.00127499,0,0,1
6301,7.76746,27.5781,1.7209,0.774457,0.968087,0.979242,0.984926,0.696516,-0.108449,-0.000636332,0,0,1
6302,16.0598,-59.3281,-7.98343,1.03622,1.00582,0.99258,0.975393,0.852684,0.171497,-0.0016433,0,0,1
6303,4.77263,16.9688,1.07771,1.08765,1.01243,1.00475,0.96413,0.941312,-0.15931,-0.00138485,0,0,1
6304,4.23215,15.0192,0.924811,0.998324,0.990072,0.989765,1.01189,1.19236,-0.16775,-0.00175319,0,0,1
6305,5.08777,-18.174,-1.67362,0.74281,1.00701,0.992746,0.992022,0.889203,0.231315,-3.1976e-05,0,0,1
6306,3.90889,13.9354,1.3365,1.12372,0.985788,1.00288,1.01405,1.19494,-0.286472,-4.03815e-05,0,0,1
6307,4.38939,15.6163,1.19844,1.06527,1.00376,1.00965,1.02746,1.20288,-0.206362,-0.000885501,0,0,1
6308,44.5843,-160.059,-12.6365,1.14366,1.01395,0.999803,0.987702,1.242,0.0301729,-7.22593e-05,0,0,1
6309,83.4395,311.543,41.2145,0.862034,1.00934,0.999509,1.02575,1.17359,-0.036843,0.000381905,0,0,1
6310,4.82645,-17.2077,-1.42423,1.16042,0.996057,0.997412,0.960015,1.05969,0.212383,0.000421982,0,0,1
6311,3.71269,-13.2285,-1.22236,1.17768,0.986307,0.993311,1.00664,0.812091,0.28565,0.000381264,0,0,1
6312,32.3918,-121.422,-17.1636,1.08578,1.02437,1.00659,1.03822,0.880634,0.125757,-0.00147601,0,0,1
6313,11.4034,40.9706,3.7556,1.21767,1.00995,1.01169,1.0323,0.766574,-0.122913,0.000391688,0,0,1
6314,3.57349,12.6889,0.901794,0.41748,0.992483,0.994631,1.0214,1.15214,-0.217924,-0.00173631,0,0,1
6315,9.53114,-34.1104,-3.2136,0.919342,0.967264,0.997851,1.02243,1.08802,0.146977,-0.000515773,0,0,1
6316,3.61004,-12.7738,-0.769811,1.20788,0.988557,0.99519,0.962988,0.967944,0.1815,0.0022717,0,0,1
6317,12.8712,-46.3733,-4.15164,1.31258,1.02194,0.992617,0.9326,1.1486,0.109872,-0.000308534,0,0,1
6318,4.11421,14.7301,1.5579,0.994774,0.989527,1.00253,0.923629,1.26158,-0.312953,0.000620888,0,0,1
6319,6.91407,24.7542,2.22386,0.76966,1.0044,0.990201,1.00143,1.14567,-0.18012,0.000195253,0,0,1
6320,59.6172,212.745,-1.42319,1.14453,0.988961,0.978757,0.936437,0.945989,0.00168952,-0.000361448,0,0,1
6321,6.56465,-23.3045,-0.744731,0.958751,1.01389,1.00817,1.00608,1.06213,0.0616989,0.0019112,0,0,1
6322,5.32976,-19.0602,-1.82596,0.770588,0.982307,0.991506,0.955417,0.901258,0.235437,-0.000361113,0,0,1
6323,2.9345,10.4223,0.982642,1.00238,0.993992,1.01582,1.00894,0.954231,-0.331439,-0.000854754,0,0,1
6324,7.59355,-26.9534,-0.80713,1.49817,0.999817,0.991568,0.991587,1.08912,0.0518867,0.00169723,0,0,1
6325,84.1068,-305.035,-32.7305,0.765352,0.996502,1.01209,0.983351,1.00445,0.0244204,-0.000185979,0,0,1
6326,8.03103,28.9028,3.00622,0.679084,0.986376,0.997132,1.0066,0.911687,-0.193054,0.000867528,0,0,1
6327,3.63356,-12.9049,-0.940541,1.10258,1.00316,1.00534,1.04051,1.04731,0.221483,0.00157128,0,0,1
6328,3.57853,-12.7822,-1.30735,1.11226,1.00842,0.992116,0.945045,1.28137,0.326887,2.14424e-05,0,0,1
6329,7.08543,-25.5682,-2.96347,0.995626,0.981954,0.996462,0.990681,0.835959,0.246245,-0.00144173,0,0,1
6330,23.0118,-82.2772,5.66329,1.17647,0.959447,0.998458,1.00122,0.834445,-0.0469456,0.00164465,0,0,1
6331,6.22361,-22.2434,-1.9413,0.879719,1.00325,0.983225,1.02601,0.963821,0.189257,-6.66266e-06,0,0,1
6332,4.94702,17.5456,0.554292,1.04571,1.0104,0.971835,1.04775,1.2759,-0.0763748,-0.00281929,0,0,1
6333,9.31416,33.3857,1.82367,1.13182,1.04884,0.988834,1.02013,0.750153,-0.0830142,-0.000798669,0,0,1
6334,7.30631,26.0996,1.98945,0.755661,1.00282,0.998922,0.997547,0.743608,-0.142651,-0.000242987,0,0,1
6335,4.09957,14.7203,1.53925,1.12725,1.02832,0.998384,1.003,0.844039,-0.308151,0.000313259,0,0,1
6336,8.98905,32.1163,2.39444,0.740351,0.99202,0.996217,0.976083,1.36293,-0.117788,-0.000148463,0,0,1
6337,13.2822,48.0564,5.04297,0.905043,1.01169,1.00147,0.980995,1.1509,-0.129334,0.00071077,0,0,1
6338,17.9613,65.0189,6.97044,1.06939,0.988791,1.00369,0.970345,0.787223,-0.103104,0.000677713,0,0,1
6339,816.521,-3829.02,-1479.91,0.965902,1.00321,1.00603,1.0169,0.848701,-0.0235647,0.000446829,0,0,1
6340,137.701,-529.298,25.7046,0.935387,0.973324,1.01084,0.959218,1.30045,-0.070964,0.00144524,0,0,1
6341,36.5166,-129.968,-4.01062,0.786452,1.01676,0.984216,1.01638,0.841907,0.0134785,0.000320406,0,0,1
6342,17.7433,-62.8553,0.727614,1.21382,1.00035,1.01628,0.995526,1.10687,-0.00938509,0.00123693,0,0,1
6343,4.1445,14.7669,1.42356,1.11713,0.984696,1.01328,0.976563,0.992543,-0.275428,0.000122018,0,0,1
6344,7.48474,26.6782,1.75032,1.11305,1.01813,1.00145,1.00358,1.13486,-0.118314,-0.000620198,0,0,1
6345,11.9745,-42.6064,0.841687,0.928985,1.02556,0.997057,1.00562,0.879502,-0.0234619,0.00208461,0,0,1
6346,16.7013,-59.387,-1.99253,1.29558,0.999026,0.994525,0.992997,1.26535,0.0297473,0.000658905,0,0,1
6347,13.5725,-48.3175,-2.11647,0.914868,1.007,1.00298,1.02267,0.513202,0.0469811,0.000629247,0,0,1
6348,2.49336,-8.84725,-0.841441,0.879276,0.996578,0.995294,0.966526,0.815451,0.369854,0.00160224,0,0,1
6349,31.4342,117.13,15.6458,0.904795,1.0321,1.00086,1.01449,0.84871,-0.0969873,0.000985783,0,0,1
6350,4.48501,-15.9039,-1.27501,1.2236,0.975125,1.01546,0.939283,1.46194,0.21212,0.000533802,0,0,1
6351,6.34969,-23.14,-3.24293,1.05624,0.957955,0.992129,1.02019,0.681475,0.360935,-0.00306929,0,0,1
6352,5.38135,-19.244,-1.77659,1.0908,1.01017,1.00314,0.987336,0.756953,0.222377,-0.000134681,0,0,1
6353,4.65627,-16.692,-1.73268,1.10134,1.00993,0.989042,1.00671,1.12534,0.28258,-0.000493713,0,0,1
6354,3.88215,-13.8209,-1.18901,0.856092,0.999507,0.993489,0.970243,0.684175,0.256494,0.00070781,0,0,1
6355,16.3302,58.0933,1.24248,1.26396,1.01434,1.01183,1.04607,0.738037,-0.0187946,-0.000864188,0,0,1
6356,260.471,997.515,-132.06,0.840311,1.03181,0.983716,0.998694,0.915695,0.0231152,-0.000504551,0,0,1
6357,5.79635,-20.5615,-1.43976,1.00088,0.973473,0.999584,1.03106,1.099,0.152889,0.000656784,0,0,1
6358,10.2312,-36.4326,-1.89385,0.807576,1.00141,0.993041,0.989968,1.18065,0.0721275,0.000684633,0,0,1
6359,6.3847,-22.8638,-2.16196,1.31557,1.00344,0.998091,0.950769,1.01302,0.203324,-0.000381541,0,0,1
6360,45.7463,164.605,-12.3461,1.25064,0.998584,1.02212,0.977672,1.13587,0.0264266,-0.000882526,0,0,1
6361,34.7773,130.348,18.1725,0.727884,1.00634,1.00525,0.969668,1.05134,-0.109681,0.00126449,0,0,1
6362,8.00634,28.559,2.21905,0.57608,0.980192,0.995904,0.991679,0.900839,-0.134347,-0.000103807,0,0,1
6363,7.4052,26.6931,3.01822,1.07976,0.973945,1.00764,1.02017,1.18142,-0.22755,0.00130692,0,0,1
6364,26.9118,96.3336,5.92425,0.858435,1.00623,1.00022,1.04571,0.877882,-0.0360201,-0.000109595,0,0,1
6365,12.2851,44.5577,4.94352,1.4572,1.00709,0.997461,0.946509,1.24023,-0.149842,0.00093171,0,0,1
6366,10.8544,38.7158,2.25284,1.34771,0.999036,0.978996,1.02817,1.11596,-0.0777269,-0.000510051,0,0,1
6367,14.5863,-51.7538,-0.148337,1.16764,1.00192,1.00187,0.984309,0.854826,0.00281919,0.00128423,0,0,1
6368,9.12918,-32.5284,-1.90254,0.645439,1.02113,1.00825,0.971219,1.1724,0.0892603,0.000623681,0,0,1
6369,4.35305,15.4914,1.09003,1.25089,1.01507,1.01057,0.940243,1.02235,-0.189018,-0.0012549,0,0,1
6370,7.22716,25.9068,1.65871,0.986208,1.04225,0.984238,1.01079,0.885164,-0.120531,-0.000803647,0,0,1
6371,11.5099,40.7868,1.39751,1.028,0.993832,1.0111,1.04035,0.777051,-0.040883,-0.000948875,0,0,1
6372,4.85266,-17.1854,-0.708123,0.98513,1.0023,1.00735,1.01365,0.948886,0.0995714,0.00227327,0,0,1
6373,29.8899,-106.448,2.46459,0.907937,1.01312,1.0007,0.951182,0.559215,-0.0120144,0.00086986,0,0,1
6374,58.3841,-207.141,5.16768,0.858365,0.965951,0.996346,0.975556,0.645695,-0.0067142,0.000440671,0,0,1
6375,26.1848,97.7053,13.5928,0.992891,1.0008,1.01718,1.0013,0.937016,-0.127203,0.00139552,0,0,1
6376,3.10094,-10.9965,-1.04272,0.852277,0.980648,1.00905,0.993884,0.919332,0.324035,0.000603778,0,0,1
6377,3.39118,-12.0947,-1.23031,0.927642,1.0008,1.00978,0.977718,1.07201,0.335387,1.04391e-05,0,0,1
6378,5.71085,-20.4071,-1.93154,1.1546,0.974203,0.994511,1.04848,0.64897,0.219346,-0.000377275,0,0,1
6379,7.79015,27.8933,2.25153,1.0078,1.03577,1.01343,1.00561,0.791279,-0.143185,-0.000102321,0,0,1
6380,14.0888,-51.8024,-7.02619,1.04192,0.972819,0.999522,0.979975,1.13463,0.193605,-0.00189477,0,0,1
6381,8.38872,30.1392,2.65701,0.817955,1.02667,1.00004,1.05854,0.957948,-0.151046,0.00018794,0,0,1
6382,6.88812,-24.5146,-1.48247,1.00436,1.03057,1.00562,1.03139,0.975032,0.11543,0.000915797,0,0,1
